Start Date,Energy__kWh_,GHG_Savings__kg_,Gasoline_Savings__gallons_,Zip_Postal_Code,ObjectId
2018-09-05,-0.8910061261227205,-0.8063948592407032,-0.8908062724999701,-0.15090299973167084,-0.8307727784531261
2018-09-06,-0.7092761333070319,-0.6894774286476487,-0.7094594713114042,-0.482253359360663,-0.8652004068047033
2018-09-07,0.18726959672926088,-0.11276476587626402,0.18736444695889962,0.014770632733763575,-0.7984984601897638
2018-09-08,-0.44816351820519934,-0.5214883045113805,-0.44828574343785466,0.014770632733763575,-0.7928210399963919
2018-09-09,-0.2270262132652266,-0.37923751403741923,-0.22690843062720015,-0.3165817900273108,-0.8351694717312852
2018-09-10,-0.0801693413428222,-0.28477362976864984,-0.08012988801287474,-0.3165807584612697,-0.8431916073540466
2018-09-11,-0.6326943289303177,-0.6401606214905016,-0.6326757998959359,-0.31657663219710525,-0.8447144057301568
2018-09-12,-0.23789652053609053,-0.3862720586106256,-0.23783293672289693,0.3461168660985913,-0.7494733597891897
2018-09-13,-0.2691657918116462,-0.4063257603043923,-0.269123843468428,0.01477475899792799,-0.7673697591890203
2018-09-14,-0.2656990451685069,-0.4041059040211631,-0.26561239508052564,-0.06807237289520025,-0.7795577757667597
2018-09-15,-0.5067064883540482,-0.5591358671526335,-0.5066538188634343,-0.3165869478575163,-0.8306517427226774
2018-09-16,-0.5942271514889194,-0.6154722198540463,-0.5943619963745994,-0.5650922387254624,-0.8634299073988377
2018-09-17,-0.9957919709859996,-0.8737704972424992,-0.9956815310186589,-0.4822574856248274,-0.8522580279999815
2018-09-18,-0.6414199539558487,-0.6458302544301003,-0.6414154047724933,-0.31657147436689975,-0.8221370198248341
2018-09-19,-0.7127037076717186,-0.6916672868729963,-0.7128928875129089,-0.5650953334235858,-0.8527675039816376
2018-09-20,-0.13427605095680456,-0.31957137691116244,-0.1342061931865734,0.5117997826583957,-0.7044734011221415
2018-09-21,-0.29906403334132836,-0.42559951249324096,-0.29916623523159414,0.3461178976646324,-0.7314728133654846
2018-09-22,-0.829113926166092,-0.7665574383741023,-0.8292388774320791,-0.06807237289520025,-0.7888127869694402
2018-09-23,-0.46098264632912755,-0.5297527694577273,-0.4608489254479063,-0.48225851719086854,-0.8416265872115009
2018-09-24,0.43847162538234147,0.04881977290230883,0.438550054973527,0.34612305549483796,-0.7297135730973352
2018-09-25,-0.6502728888863538,-0.651529885427581,-0.6503110740218463,0.014767538035640264,-0.786636958605793
2018-09-26,0.35401619303646187,-0.005476711863163404,0.35419726147746844,0.7603050735263418,-0.6775865802559601
2018-09-27,0.1498502777364953,-0.1367782112103857,0.1500650618607352,0.014779916828133509,-0.7752708590813331
2018-09-28,0.3969881825000189,0.022136500416735153,0.3968808674370833,0.8431470475892645,-0.6586796732461044
2018-09-29,-0.5110448181927805,-0.5619556845934922,-0.5110236213017131,-0.31657456906502307,-0.8191252004857623
2018-09-30,-0.6774584501331261,-0.6689887551146002,-0.6773882427018946,-0.6479197708638097,-0.8646909308230473
2018-10-01,-0.2612040262159603,-0.4012260904645414,-0.2609304638966554,-0.3165786953291875,-0.8119700184671449
2018-10-02,-0.587166348297665,-0.6109125150560616,-0.5871830352259984,-0.23373156343605922,-0.7982648330821535
2018-10-03,0.5550777052689833,0.123889912750704,0.554896044892697,0.42895780859547294,-0.6861773023333874
2018-10-04,-0.08000285915939433,-0.2846536375371238,-0.08005185582647653,0.594628346362784,-0.6524421109513537
2018-10-05,-0.018257555246966768,-0.24496620695993065,-0.01832839638579024,0.3461106767023447,-0.6921559044606664
2018-10-06,0.13027393157932707,-0.1493923945495469,0.13008882214288975,0.8431429213251002,-0.6139893408662506
2018-10-07,-0.39671073045644567,-0.488400446668112,-0.3967064682288864,0.18044013893503358,-0.7267890120755636
2018-10-08,-0.4802554073282803,-0.542141967362777,-0.48020090767456886,-0.31657972689522856,-0.8052454984661704
2018-10-09,0.44095906506414284,0.050439668027908835,0.44096905275185977,0.26328933396024407,-0.7086758742746969
2018-10-10,0.09999376033472387,-0.1688761331435655,0.10004643037972388,0.014788169356462339,-0.748707738424491
2018-10-11,1.0371807292665873,0.433979837071526,1.0371349568313106,0.09760125957023416,-0.7290267656966496
2018-10-12,1.1569793498471947,0.5110598467979803,1.1569143629519847,1.5886794252497605,-0.5032557214278522
2018-10-13,-0.2492858604964633,-0.3935765857047648,-0.24914760375058279,0.5946211254004963,-0.667574392041868
2018-10-14,-1.3948987300101185,-1.1304938765921746,-1.3948161644435786,-1.3934562747884702,-0.971568295593662
2018-10-15,-0.006192493483269881,-0.2371967099686278,-0.005999310934932402,-0.23374497379459358,-0.788584789430688
2018-10-16,1.1351212184701072,0.49696075959368574,1.1349873185741934,0.7603122944886295,-0.6224843602730906
2018-10-17,-0.23142330152163992,-0.3820873295361594,-0.23143429743827396,-0.15089990503354753,-0.7498815035314004
2018-10-18,-0.15313750303219492,-0.3317055913242196,-0.15332407885404276,0.5117874038659024,-0.6419120024023185
2018-10-19,0.5623539559917327,0.1285546107512735,0.5624651669732869,0.7603009472621773,-0.6131392759686808
2018-10-20,-0.5630753970487242,-0.5954335171892199,-0.5629930574426704,-0.23374187909647026,-0.7665900639021764
2018-10-21,-0.45746693433792024,-0.5274579180297945,-0.4574935414327989,-0.23373981596438806,-0.7569916489991532
2018-10-22,-0.3741964634152607,-0.47391138471135896,-0.3742331985463102,-0.3165890109895985,-0.7723969641792842
2018-10-23,-0.9050689740875494,-0.8154242746630275,-0.9051641947971714,-0.7307565870965269,-0.8527562448439214
2018-10-24,0.7546604639898832,0.2522216043676602,0.7548145064439472,0.097609512098563,-0.7083352853587832
2018-10-25,0.3861766336468364,0.015221948075055492,0.38611242571418236,0.9259797375578174,-0.5687839029358825
2018-10-26,0.020150863776750707,-0.22023280823665287,0.02014147150834199,0.4289516191992263,-0.644619825023054
2018-10-27,-0.07102261432391545,-0.2788490133370583,-0.07123421876352135,0.5117822460356969,-0.6487350398583093
2018-10-28,-0.592082469243587,-0.6140923091914982,-0.5919429985962666,-0.565088112461298,-0.8267251184441679
2018-10-29,-0.15557597736592998,-0.3333104874208786,-0.15543094788678408,0.014769601167722472,-0.729482760774154
2018-10-30,0.3215717534072985,-0.026310363061848523,0.32157980756317367,0.26328727082816183,-0.6835792563053843
2018-10-31,1.6936297715913844,0.8562624978690695,1.6936977731826839,0.3461261501929613,-0.6697502204055151
2018-11-01,1.0148623236176697,0.41961076734629815,1.0148177515215295,1.0088227431867811,-0.538147789210221
2018-11-02,-0.049654136427497636,-0.2651099028273419,-0.04969733531771951,0.3461148029665091,-0.6303573123211129
2018-11-03,0.10967910618236718,-0.16265153613315927,0.1099565180522484,0.4289474929350619,-0.6223492506204967
2018-11-04,-0.7181878266552173,-0.69519205867407,-0.718121044001564,-0.6479249286940152,-0.8191674222521979
2018-11-05,0.22600118705022013,-0.08779138268993478,0.22599037922582743,-0.39941344842982246,-0.7660214774475106
2018-11-06,-0.21162171476336372,-0.3693381549365318,-0.21169215427962254,0.42895884016151403,-0.6296873936270017
2018-11-07,0.6042193285889771,0.15546286867095782,0.6041343545097301,0.42896502955776067,-0.6312693024761216
2018-11-08,0.23005551787016482,-0.08521154971212742,0.23004805291851477,0.6774692888596657,-0.5802006685800651
2018-11-09,0.7993756198446248,0.28100474090493704,0.7993708848771102,1.5058426090170434,-0.4251060465400106
2018-11-10,-0.11941996435329166,-0.3100619925627346,-0.11953614214378074,0.6774703204257068,-0.5687951620735987
2018-11-11,-0.14040651253478764,-0.32356111860939885,-0.14052680028479847,-0.23374703692667578,-0.7488935141968076
2018-11-12,-0.49918541089096424,-0.5543211788626564,-0.49931879334203766,-0.4822482015304575,-0.7924241553918974
2018-11-13,0.368000696444383,0.0035377045302206825,0.36800895846988524,0.42895677702943186,-0.6257269919353436
2018-11-14,1.5927611545734615,0.7913766986714365,1.5928801883566819,0.34612718175900237,-0.626253356623574
2018-11-15,-0.1194101712836785,-0.3100169954759124,-0.11953614214378074,0.014764443337516952,-0.7075049239522166
2018-11-16,0.6173910072189874,0.16399731613823793,0.6173217940109643,0.5117915301300668,-0.606465422087429
2018-11-17,-0.6175444502384025,-0.6304712487947846,-0.6176155879211542,-0.31657972689522856,-0.7418509235553518
2018-11-18,-0.7057898005246649,-0.6872125752775972,-0.7056358941779104,-0.7307617449267324,-0.8138812570944625
2018-11-19,1.263420223475136,0.579515414883509,1.2633502651986293,1.0916523384572105,-0.4536479606504671
2018-11-20,-0.6336050844043629,-0.640805579734953,-0.6337682505055057,-0.48225851719086854,-0.7694555144509383
2018-11-21,-0.49601245633622554,-0.5522813109267161,-0.4958073449541353,-0.482253359360663,-0.7699931382768848
2018-11-22,-1.127293309754608,-0.9583650204682628,-1.1272437972854066,-1.4763054698136806,-0.9683875891888478
2018-11-23,-0.8257157310102458,-0.7643375820908731,-0.8257274290441766,-0.8136057821217374,-0.8343447398935767
2018-11-24,-0.7083457916937598,-0.688877467490019,-0.7084450528882321,-0.6479259602600563,-0.8001422942963226
2018-11-25,-1.1593460265992352,-0.9789736862328372,-1.1593150258949163,-0.8136006242915319,-0.832709350140305
2018-11-26,0.7385312783366292,0.24194726954325452,0.7384277473004023,0.42895884016151403,-0.5889405742322316
2018-11-27,-0.3646188413333649,-0.4677767818745969,-0.3646352396193769,0.594657230211935,-0.5493647051599418
2018-11-28,-0.025778632710051003,-0.24978089524990715,-0.02574145409358409,0.09760744896648078,-0.6677826860896169
2018-11-29,0.5218106477922959,0.10244130136544824,0.5217323656736175,0.34612924489108454,-0.6183832193599806
2018-11-30,0.751007649024088,0.2498967548818458,0.7509128971240557,1.0088134590924112,-0.4685691329088034
2018-12-01,0.0366032207272472,-0.2096434938044925,0.03652823065188688,0.5946211254004963,-0.5596921492300863
2018-12-02,0.39898596870115116,0.023426416905639257,0.3989877364698249,0.26328727082816183,-0.6251218132831002
2018-12-03,0.5683277284559011,0.1323643641022213,0.568395613139522,0.2632852076960796,-0.63086397351834
2018-12-04,0.2568199771235604,-0.06799266448816042,0.2567350606665738,0.42896296642567844,-0.5948966580840783
2018-12-05,0.3232757475200291,-0.02527543006493776,0.32306241910473266,0.4289516191992263,-0.5644660236217366
2018-12-06,0.368578487551573,0.00394267831161999,0.36847715158827227,0.760297852564054,-0.4929226477888497
2018-12-07,1.9299463344321113,1.0082626571545117,1.930213330154517,1.5058477668472487,-0.32267604116727766
2018-12-08,0.4891409675620246,0.08139766376159221,0.4890368795729251,0.8431315740986479,-0.48329327025710694
2018-12-09,0.7589008631324812,0.25499642472169726,0.7587941479502369,1.0916647172497038,-0.42173393479402177
2018-12-10,0.508668348371126,0.09405684418757583,0.508779022731577,0.2632800498658741,-0.5832631540388598
2018-12-11,0.8659391140068401,0.32382696853074455,0.8658543076880643,1.0916585278534572,-0.43627229637000875
2018-12-12,0.7473352479190677,0.24760190345391253,0.7473234165497554,1.0088227431867811,-0.44161757200075397
2018-12-13,1.3931783958525619,0.6629850109387172,1.3931177911782278,1.5058467352812077,-0.31870156555347445
2018-12-14,0.8214100264747535,0.29522382034075656,0.821141864882106,1.5886722042874728,-0.3148396813168328
2018-12-15,-0.2195834803590507,-0.3744678228342643,-0.21949537291940574,0.5117894669979847,-0.5389865949700746
2018-12-16,-0.47038399315798257,-0.5357523810340226,-0.47044688437483934,-0.06807237289520025,-0.6582377520907452
2018-12-17,0.5831152635721198,0.1418887474795895,0.5828315676231215,0.7603061050923829,-0.44873334703736484
2018-12-18,1.5045549765656498,0.7346053741307423,1.5045477533543352,2.002864537979388,-0.16121437674873665
2018-12-19,2.7165648580580943,1.5142548984703152,2.7163095759262954,2.66555391001092,-0.027365747579069243
2018-12-20,1.2757692842576205,0.5875098973089223,1.2756793506494877,1.2573280340547273,-0.34714777699334365
2018-12-21,1.857702859894129,0.9617806664671624,1.8574873324317356,2.665536373388221,-0.039004881193145935
2018-12-22,-0.4990385148467632,-0.5542461837179529,-0.49931879334203794,-0.15091022069395857,-0.6673773571318352
2018-12-23,0.8702578577063451,0.32660178888478114,0.8700680457535469,1.4230078559164083,-0.2993837000169791
2018-12-24,-0.394252669983484,-0.48679555057145313,-0.3942874704505536,-0.39941344842982246,-0.7128670882895362
2018-12-25,-1.1908503315455126,-0.9992373743317745,-1.1907619970132433,-1.3106246163859585,-0.9188473832377596
2018-12-26,-0.557904656292854,-0.5920437366486131,-0.5579209653268111,-0.3165786953291875,-0.6962260827450569
2018-12-27,0.3263801505874734,-0.023265560186878195,0.3265738674926348,0.4289557454633907,-0.5310657915867586
2018-12-28,0.3160778413541866,-0.02985013389186281,0.3160395223289276,0.8431480791553057,-0.4280193484240661
2018-12-29,-0.5964012129430922,-0.6168671295455348,-0.5963128010345452,0.26328314456399743,-0.5476561310115151
2018-12-30,-0.7177275523833879,-0.6949070771241959,-0.717574818696779,-0.4822564540587863,-0.7120986521404085
2018-12-31,-0.300268580903775,-0.42634946394027773,-0.3001806536547661,-0.5650912071594213,-0.73265783761011
2019-01-01,-0.8480439297287761,-0.7787216508450411,-0.848122666540355,-0.8964456930525779,-0.8177881778819687
2019-01-02,-0.31936506664988623,-0.4386336686427425,-0.31937657150863313,-0.5650839861971336,-0.740209904233222
2019-01-03,0.3150103967663272,-0.03058508630995887,0.31510313609215357,0.4289557454633907,-0.5060029510305945
2019-01-04,0.032764337438798134,-0.21210333455077274,0.032704653518393065,0.42896502955776067,-0.4887032859297201
2019-01-05,-0.3525929518481207,-0.46000728488329434,-0.3524622185413146,-0.2337460053606347,-0.6516764895866551
2019-01-06,-0.028912414986336475,-0.2517907651279667,-0.02894077373589558,0.1804391073689925,-0.5550083479401652
2019-01-07,0.6979781770675787,0.21581896112848845,0.6979290425599262,0.3461148029665091,-0.5146330800900283
2019-01-08,0.014500262609824371,-0.22386257324031222,0.014367089714902161,0.6774713519917479,-0.44203697488068083
2019-01-09,1.4298142692762552,0.6865184873467357,1.429792918785209,1.0088279010169867,-0.3597439373132936
2019-01-10,0.5180696951999804,0.10007145479281158,0.5182989494721131,0.3461261501929613,-0.5059607292641588
2019-01-11,0.3309731002361538,-0.020280753427671955,0.33086563774451644,0.5946335041929895,-0.4560236387085761
2019-01-12,-0.4254729759109736,-0.5068942493520422,-0.42542231282328913,-0.23373775283230586,-0.6491375540316618
2019-01-13,-0.03004841106148936,-0.2525407165750036,-0.030111256531863133,0.09760848053252189,-0.576153008571107
2019-01-14,0.9627925724832732,0.38617793183739413,0.9626922510077766,1.0916647172497038,-0.31916881976869493
2019-01-15,0.9877844861366444,0.4022418918329245,0.987896647214277,1.5886814883818428,-0.17748383074858268
2019-01-16,1.2045932543074998,0.5417328609817894,1.2045139966546627,0.925986958520105,-0.33167490698691565
2019-01-17,0.6596187233919278,0.19111556046309272,0.6595372068521924,0.2632852076960796,-0.5046518545046557
2019-01-18,0.454042606067633,0.05885412326366287,0.4540004278802979,0.7602957894319718,-0.37849884596398115
2019-01-19,0.08074058547479823,-0.181280330077556,0.08069444815306157,0.760297852564054,-0.3776769289107017
2019-01-20,-0.277254867312307,-0.4115904194625915,-0.27723919085380294,0.2632841761300385,-0.4988393246586899
2019-01-21,-0.5856190432987491,-0.6099225791459729,-0.5855443593116441,0.014778885262092405,-0.5641676564722584
2019-01-22,0.02588960257019798,-0.21649805003040934,0.02591585330178154,0.09760744896648078,-0.5390203723832231
2019-01-23,0.8718051627052615,0.3276067238238103,0.8717847538543003,0.8431460160232234,-0.3713239604543605
2019-01-24,0.5639600194083294,0.12958954374818468,0.5639477785148459,-0.06806515193291253,-0.5953385792394374
2019-01-25,2.2094111619894377,1.1879960209513767,2.2094124930859667,2.748390726243637,0.11794468378564539
2019-01-26,0.7991014138954496,0.28083975158658836,0.7992148205043149,1.2573218446584806,-0.27098252512797455
2019-01-27,-0.3058408375137939,-0.4299492308860551,-0.3057989710754101,0.014781979960215717,-0.5525172637204656
2019-01-28,0.8079641418955678,0.2865093845261876,0.80803245756727,-0.31657250593294084,-0.6366483555200153
2019-01-29,1.4402830606929706,0.6932830493990082,1.440171199576121,0.843141889759059,-0.33855705491591626
2019-01-30,1.751839777373377,0.8936850750762123,1.7517537198626727,1.6715224308787244,-0.1151110225855052
2019-01-31,2.095370866341505,1.114650769431167,2.0955635331315285,1.5886814883818428,-0.12427033111759843
2019-02-01,1.4835194630360902,0.721091249055137,1.483322998654123,1.7543602786774828,-0.06705420802852059
2019-02-02,0.7912767512743508,0.27580007786250055,0.7912555374917355,0.5117915301300668,-0.4145956414819786
2019-02-03,-0.4754568032177189,-0.5390671664299255,-0.47551897649069835,-0.7307607133606914,-0.7414737424418606
2019-02-04,0.5681416601332463,0.13225937089963583,0.5682395487667273,0.7603030103942596,-0.3422387929490994
2019-02-05,1.0202778911138752,0.4231055410894913,1.0205921333149697,1.0088186169226168,-0.2779097096078398
2019-02-06,-0.17510335817503075,-0.34584967561533575,-0.17525112323183398,0.3461385289854545,-0.4454766414529666
2019-02-07,1.6060209708299928,0.7998811480808343,1.6060676278579167,0.9259848953880229,-0.2973260925993515
2019-02-08,1.3939520483520182,0.6634799788937619,1.3941322096013988,1.4230088874824494,-0.14323353381603487
2019-02-09,0.37828341953844347,0.01018227435096747,0.37823117488800123,0.7603019788282185,-0.3066205107840386
2019-02-10,0.5595727242215296,0.12679972436520684,0.5596560082629645,0.843141889759059,-0.28282432322094203
2019-02-11,0.7348686703012207,0.23948742879697343,0.7348382667261012,0.5946396935892362,-0.3497739708656371
2019-02-12,1.0602532012757355,0.44884387475179754,1.0601544518186707,0.511793593262149,-0.3727932779263189
2019-02-13,0.9821632641785598,0.39856712974244296,0.982200297607235,0.5117977195263135,-0.3787972131134593
2019-02-14,1.217911828981711,0.5502373103911876,1.2177014361558964,1.3401638187214033,-0.1411055567876813
2019-02-15,2.2524712890795158,1.2157442244917427,2.2523301956047757,1.0088041749980412,-0.25123118278940715
2019-02-16,-0.06993558359682892,-0.27817405703472464,-0.06982963940836057,0.42895677702943186,-0.4150122295774764
2019-02-17,-0.6199339592240698,-0.6319561526599174,-0.6198785213266911,-0.8964384720902902,-0.7769456558166113
2019-02-18,0.2033302308952213,-0.10240043687821408,0.20336104517045542,-0.3994113852977403,-0.6406200163493895
2019-02-19,1.469006133869045,0.7117468540250573,1.468809011984126,1.257325970922645,-0.17503496829531864
2019-02-20,1.325057803621816,0.619172847402821,1.3249176602665202,0.8431429213251002,-0.2831592825679977
2019-02-21,0.987706141579738,0.40210690057245724,0.9878186150278787,0.42896090329359626,-0.3872274924784314
2019-02-22,0.4141260543234529,0.033205783775000594,0.41412598063100486,0.42895884016151403,-0.3760696870017204
2019-02-23,-0.09201895557502458,-0.29237813744160396,-0.09214684471814114,0.5117781197715325,-0.34838065257326273
2019-02-24,-0.3965148690641775,-0.48828045443658596,-0.3963943394832952,0.18045973868981455,-0.43358980680913445
2019-02-25,0.48227602576303785,0.07706294439771884,0.4821700471699159,0.09761673306085072,-0.46127321166873403
2019-02-26,0.6610778907643231,0.19204550025741846,0.6609417862073538,0.925976642859694,-0.22587841943705195
2019-02-27,0.7865369055814699,0.2727702740164717,0.786651638494263,0.7603050735263418,-0.2850451881354539
2019-02-28,0.7549640491478983,0.2524765878596527,0.7552046673759372,0.7603040419603007,-0.28697050068491664
2019-03-01,0.5633528490922983,0.1291845699667845,0.5634795853964586,1.2573373181490972,-0.11892224070242413
2019-03-02,-0.22083699326956427,-0.3752327733102422,-0.22089995227456627,0.09761776462689183,-0.46323230163134527
2019-03-03,0.04086320600907183,-0.20686867345045545,0.040898033090165646,-0.5650850177631747,-0.6530191417593068
2019-03-04,1.0160472850408904,0.42039071685121704,1.0159102021311,0.5117894669979847,-0.3416899099854368
2019-03-05,1.352664466861963,0.6369616957265366,1.3525410542513538,0.760297852564054,-0.28346609407076295
2019-03-06,-0.0475486264606178,-0.263774989251616,-0.04743440191218178,0.594628346362784,-0.32336566335239225
2019-03-07,0.4915402696173053,0.08297256180036999,0.49153390953765574,0.42895780859547294,-0.3649625476447321
2019-03-08,0.38208313054843906,0.01262711606830754,0.38205475202149475,0.01477475899792799,-0.466455229802595
2019-03-09,0.13949900315514188,-0.14343778006007352,0.13945268451062987,0.2632810814319152,-0.38737386126874146
2019-03-10,-0.22531242608288368,-0.37814258492474523,-0.22534778689924323,-0.3994113852977403,-0.5924646843373885
2019-03-11,-0.09423218930765112,-0.2938030451909739,-0.09425371375088246,-0.31657663219710525,-0.5605225106366528
2019-03-12,-0.24851220799700594,-0.39303662066289863,-0.24860137844579785,-0.23373465813418254,-0.5386854130361675
2019-03-13,-1.4894018517793375,-1.1912999399179274,-1.4894692065441508,-1.4763034066815983,-0.9224306038159263
2019-03-14,-0.5728195013140479,-0.6016881122575077,-0.5727470807423994,-0.4822440752662931,-0.6199679429935296
2019-03-15,0.31132820259169175,-0.03292493482471454,0.31143562333145536,0.843141889759059,-0.21508935072054508
2019-03-16,0.908343105432821,0.3511102021739472,0.9083038170884862,0.8431398266269768,-0.20505182944659164
2019-03-17,-0.014545981863492114,-0.2425813613583536,-0.014660883625092005,0.2633006811866962,-0.386836237442795
2019-03-18,1.4976410694185989,0.7301956596221647,1.4977589531377236,0.7603143576207118,-0.22438939847409028
2019-03-19,1.32610566207045,0.6198328046762136,1.3260101108760907,1.0916616225515805,-0.1255932797992468
2019-03-20,1.931327157247599,1.0091026027751915,1.9312277485776896,0.760297852564054,-0.24420266607009652
2019-03-21,0.6901143421680259,0.21071929128863742,0.6899697595473471,0.18044013893503358,-0.4264515134970913
2019-03-22,1.447667035181466,0.6980077435153407,1.4475842572839157,1.008820680054699,-0.17460993584653375
2019-03-23,-0.6644826328953836,-0.6606342959946089,-0.6644348997598543,-0.8964446614865368,-0.747905524862215
2019-03-24,0.3974386637022356,0.02239148390872828,0.3974270927418685,0.7603153891867528,-0.2061355214517717
2019-03-25,0.6736913644263697,0.20017497394329817,0.6735049682174042,0.2632800498658741,-0.34857487269886644
2019-03-26,0.5683375215255136,0.13239436216010228,0.5682395487667268,0.42895677702943186,-0.31115794328364965
2019-03-27,-0.21029965036555637,-0.36846821125796914,-0.21028757492446148,-0.15090299973167084,-0.4941611529376269
2019-03-28,-0.8427948444159987,-0.7753318703044342,-0.8425823813061089,-0.8136068136877784,-0.7084084697539382
2019-03-29,-0.1402596164905872,-0.32341112831999164,-0.14021467153920647,-0.06807134132915915,-0.4715865818167333
2019-03-30,-0.40155829991507347,-0.49152024468778543,-0.4016224959719498,-0.3165807584612697,-0.5493421868845095
2019-03-31,-0.6280034485855037,-0.6371758147312945,-0.6279158365256678,-0.7307607133606914,-0.677229102633472
2019-04-01,0.9858552514228075,0.400966974372961,0.9857897781815342,0.42896296642567844,-0.3044306084982462
2019-04-02,1.428139654372364,0.6855435504655878,1.427998178498059,1.0088268694509455,-0.13662160519222202
2019-04-03,0.6541150182692026,0.18759078866201903,0.6540749538043438,0.1804473598973213,-0.3965894654894155
2019-04-04,-0.03417129336872643,-0.25521054372645474,-0.034324994597346316,-0.06806515193291253,-0.4618108354946805
2019-04-05,0.7234597442016211,0.23216790267389317,0.7232895031392227,0.3461189292306735,-0.3291218975097772
2019-04-06,-0.13995603133257148,-0.32321614094376194,-0.13974647842081916,0.42895884016151403,-0.30694702577780714
2019-04-07,-0.1356666668419068,-0.32050131670548815,-0.13568880472813238,0.6774651625955013,-0.22131283909315053
2019-04-08,0.7895727571616205,0.27473514680770816,0.7894607972045845,-0.06806721506499475,-0.461340766495031
2019-04-09,0.4767429414314722,0.07349317550982337,0.476707794122067,5.399178129784958,1.367928523464472
2019-04-10,-0.4062589733295014,-0.4945500485338145,-0.4063824593422177,-0.3994155115619047,-0.5486947864658305
2019-04-11,-0.3647461512383388,-0.46782177896141897,-0.36455720743297865,-0.15090609442979416,-0.46652278462889196
2019-04-12,0.8100598587928334,0.28782929907297206,0.8101393266000116,1.0088268694509455,-0.07252051938971453
2019-04-13,0.5396438275582798,0.1139305575340538,0.539679768545119,0.5117966879602723,-0.254243002128479
2019-04-14,1.2091959970257926,0.5446426725962926,1.2095080565841247,0.6774826992182,-0.19659621702175817
2019-04-15,0.44074361753264835,0.050319675796383204,0.440891020565461,0.7602988841300952,-0.15113181892391858
2019-04-16,0.860974027712851,0.3206471743953082,0.8610163121313988,0.1804452967652391,-0.36227442851499975
2019-04-17,0.48481243079290615,0.07869783855225944,0.48482314150744216,0.5946304094948662,-0.23483787827468341
2019-04-18,0.8070729725607497,0.2859244223974986,0.807096071330496,0.42895368233130854,-0.27173688735495705
2019-04-19,0.6594424481388874,0.19095057114474445,0.6592250781066007,0.594628346362784,-0.21106420898701916
2019-04-20,0.012806061566707785,-0.224957502352986,0.01265038161414966,0.5946242200986196,-0.23171065277402098
2019-04-21,-0.9389627880194942,-0.8372328627428609,-0.9388740993210356,-0.8964436299204956,-0.720917371756588
2019-04-22,0.04473146850636093,-0.20446882881993697,0.04472161022365946,0.5117987510923546,-0.22429369580350295
2019-04-23,0.6005273413447291,0.1530930220983216,0.6004668417490319,0.34612718175900237,-0.26620302116746614
2019-04-24,-0.3132639842807448,-0.43471892208921,-0.3132120287832042,-0.06806308880083033,-0.41809160374284515
2019-04-25,0.2587002464893315,-0.0667777431439608,0.25876389751291723,0.014770632733763575,-0.37760374451554674
2019-04-26,0.906061320212901,0.34958030122199185,0.9060408836829499,1.5886691095893495,0.13966074565568207
2019-04-27,1.131713230244646,0.49477090136833796,1.1316319345590866,1.0088196484886578,-0.05245955076395284
2019-04-28,-0.3205989934211743,-0.4394136181476609,-0.3205470543046007,-0.06806205723478922,-0.4114346385681677
2019-04-29,0.3514308226585264,-0.007141604075584984,0.35162219932634065,0.014772695865845783,-0.38986776027287007
2019-04-30,0.4985619005301059,0.08747227048259143,0.4983227097542673,0.18045354929356794,-0.3195403713133281
2019-05-01,0.24925972738202298,-0.07286734889389997,0.24924397077238178,0.34612099236275573,-0.2725362861328041
2019-05-02,0.16645932380080566,-0.12609890260458023,0.16652985319067803,0.180444265199198,-0.32150790562922643
2019-05-03,0.10010148410047112,-0.1688461350856841,0.10012446256612154,0.4289691558219251,-0.2457113905240615
2019-05-04,0.5859944260384574,0.14373362803930123,0.5860308872654324,0.6774672257275834,-0.15726804897922383
2019-05-05,0.1955153613437356,-0.1074851076891239,0.19547979434427398,0.097609512098563,-0.3642982585194789
2019-05-06,0.939671135126057,0.3712988951281807,0.9395166916476196,0.26329139709232624,-0.3009796827882443
2019-05-07,0.015763568589951663,-0.2230526256775121,0.01569363688366557,0.26329552335649065,-0.2661439106944563
2019-05-08,0.9777270036436936,0.395762311330525,0.9777524629825578,0.5946355673250718,-0.14720800942983808
2019-05-09,0.21132137569974774,-0.09722577189365941,0.21132032818303476,0.014776822130010197,-0.36859643434262157
2019-05-10,1.1603971311422678,0.513219706965446,1.1604258113398873,1.3401658818534856,0.11036446931824309
2019-05-11,-0.20026175401183072,-0.3620336278423924,-0.20029945506553873,-0.06806618349895363,-0.3868446817960821
2019-05-12,0.10311774954139591,-0.16688126229444697,0.10316771783563716,0.18044013893503358,-0.301680564111075
2019-05-13,0.6655141512991888,0.19488031672721853,0.665467653018427,0.5946242200986196,-0.13879743355586924
2019-05-14,1.906570277264948,0.9932336301558911,1.906725642048771,1.4230119821805727,0.1509789938448483
2019-05-15,1.603748978679686,0.7983962442157014,1.6037266622659805,1.588674267419555,0.20422908567341005
2019-05-16,1.1933899826697782,0.5344583319455312,1.1936675227453637,0.7603081682244651,-0.10163101995483692
2019-05-17,0.899323688318889,0.3452755799160001,0.8993301156527351,1.0916513068911695,0.009600816327501293
2019-05-18,0.22150616809767357,-0.09070119430443804,0.22130844804195696,0.42895368233130854,-0.2140703987572329
2019-05-19,0.08875131641855155,-0.17612066412194213,0.08880979553843567,-0.06806721506499475,-0.38938361735107535
