Start Date,Energy (kWh),GHG Savings (kg),Gasoline Savings (gallons),Port Number,Postal Code,Latitude,Longitude,Plug In Event Id,Driver Postal Code,User ID
2011-12-09,0.2634175128157017,0.2634554878313396,0.2633710943744132,0.0016451637679225485,-0.06853215400762093,-0.0685337953377559,0.06853363151995913,0.3584336985049805,-0.07389580478141738,-0.7649603257489553
2011-12-10,-1.2446981106482056,-1.2446927262136664,-1.244654738529279,-1.0582790131118907,-1.0570317604697919,-1.0570356413674167,1.057029754943607,-0.6724417832181129,-1.1097086784862882,-0.8002047801757709
2011-12-11,-0.8055802710736251,-0.8055283460127126,-0.8056573994796505,-1.0582790131118907,-1.0570317604697919,-1.0570353245863162,1.0570371406690071,-0.6724411195881337,-1.1097100452554904,-0.8152906467877494
2011-12-12,-0.11370157143964241,-0.11363231500738276,-0.11394107230488693,-0.2633358804520307,-0.31565705562316365,-0.3156709406231115,0.31566183416776555,-0.6724399932865492,-0.32992584557651006,-0.7736317925259177
2011-12-13,0.4080175754251898,0.40807077139201253,0.40807309563961003,0.26662620798787584,0.30215519841569316,0.3021395548213538,-0.3021545537618257,-0.6724394129997717,0.31533819568723154,-0.7363066671526187
2011-12-14,0.32556985360398033,0.3255320651935712,0.32559974843963446,-0.2633358804520307,-0.19209460481539228,-0.19212615296141033,0.19209502110327042,-0.6724399317527836,-0.06870071504399768,-0.7570692776185866
2011-12-15,0.14179642483661542,0.14173830082547278,0.1417670651421572,-0.19709061939704242,-0.06853215400762093,-0.0685604082500174,0.06853925830582622,-0.6724390959840422,-0.20118302057881218,-0.7835273406047291
2011-12-16,-0.6614999129079558,-0.661522054381689,-0.6616347503330682,-0.727052707836949,-0.6863444080464778,-0.6863446075633217,0.68634263372415,-0.6724410907685219,-0.5903787515098006,-0.7782982684058919
2011-12-17,-0.8510095466492731,-0.8509997434265121,-0.851038121003196,-0.6608074467819607,-0.6863444080464778,-0.686350550508763,0.6863446789085869,-0.6724408189294812,-0.5907942493472579,-0.7820814279752525
2011-12-18,-1.297790528682998,-1.2977968224790677,-1.2977800742050467,-1.5882411015517972,-1.5512815637008772,-1.5512746504430381,1.5512809956933562,-0.672442342474363,-1.4953275744152172,-0.8351098059446503
2011-12-19,-0.5753756376765436,-0.5753699960673299,-0.5753570312688424,-0.7932979688919373,-0.8099068588542492,-0.8099042080412828,0.8099036905351179,0.3591036321900773,-0.8477413922770016,-0.8016547018051444
2011-12-20,-0.3513873194417523,-0.3513827643423906,-0.3511708321255777,-0.06460009728706578,-0.06853215400762093,-0.06855446530457622,0.06853721312138926,0.35917631836660224,-0.06879502211894689,-0.7597860432153757
2011-12-21,-0.42367991616622525,-0.4236904061227272,-0.42372563839376187,-0.2633358804520307,-0.31565705562316365,-0.3156735606667987,0.31565938035102753,-0.6724398468517652,-0.32900327636505033,-0.7533502620475762
2011-12-22,-0.6404206781583154,-0.640369734691877,-0.6403030938085275,-0.19709061939704242,-0.19209460481539228,-0.1920897792314839,0.19209529116471744,1.3910186785919654,-0.19960166861191014,-0.7788501740583631
2011-12-23,-0.715150845259725,-0.7151945431147628,-0.7150318268562823,-0.6608074467819607,-0.6863444080464778,-0.6863428256696303,0.6863503360384365,-0.6724402144965423,-0.7203735370966793,-0.8011990121501984
2011-12-24,-1.2685297088628256,-1.2684840109319577,-1.268703803528284,-1.3232600573318438,-1.3041566620853344,-1.3041349016130113,1.3041532724804772,-0.6724423253383776,-1.2374059250443317,-0.8192101123536041
2011-12-25,-1.6008301762321349,-1.6008312066724595,-1.6007711191077618,-1.8532221457717502,-1.79840646531642,-1.7984000253306214,1.7984050614448484,-0.6724427662005469,-1.7531029794814714,-0.8462521529913929
2011-12-26,-1.1661263458649307,-1.1661327672889326,-1.165985763193552,-1.0582790131118907,-1.0570317604697919,-1.0570406768669964,1.0570318699192043,-0.6724412356454892,-0.9806733648793275,-0.7963695036077508
2011-12-27,-1.1814976645595876,-1.1814793639160899,-1.1814749914979954,-0.9257884910019138,-0.9334693096620205,-0.933474905757178,0.9334691775675664,-0.6724410860950714,-0.9781106726252728,-0.8066926783422299
2011-12-28,-1.2906481137750487,-1.2906513171711849,-1.2904430713239945,-1.4557505794418204,-1.427719112893106,-1.427710588631242,1.4277156027272542,-0.6724423798619674,-1.3619855710522426,-0.819284947018346
2011-12-29,-1.0425061231234305,-1.0425074055701655,-1.0426154184528948,-1.190769535221867,-1.1805942112775634,-1.18059422220621,1.1805912446620617,-0.6724418315104354,-1.232083725771111,-0.812827784517763
2011-12-30,-0.7784956176956261,-0.7785703032602455,-0.7782115738875659,-0.6608074467819607,-0.6863444080464778,-0.6863420040186504,0.6863431131590777,-0.6724408321709244,-0.8491095282483663,-0.7950465336417788
2011-12-31,-1.5350928842474536,-1.5351006777323335,-1.5351457044494605,-1.5882411015517972,-1.5512815637008772,-1.551273627504067,1.5512811120119567,-0.672442262246795,-1.4955380568723504,-0.817746827391241
2012-01-01,-1.3533059548663982,-1.353296287001089,-1.3533510775078317,-1.5882411015517972,-1.5512815637008772,-1.5512740828768994,1.5512812354108199,-0.6724422388795422,-1.4956473984085235,-0.8326015083424992
2012-01-02,-1.2044188847785702,-1.2044586593948492,-1.204437093107215,-1.3232600573318438,-1.3041566620853344,-1.3041541691635004,1.304152161890709,-0.6724421726723261,-1.2358724099995053,-0.8127342411868358
2012-01-03,-0.7511873812522243,-0.7511656664260365,-0.7511733595666508,-0.7932979688919373,-0.8099068588542492,-0.8099083393948044,0.8099061918907621,-0.6724408968203238,-0.8463349867679764,-0.7928856826973577
2012-01-04,-0.49396064044144344,-0.4939274753422568,-0.49397064745865155,-0.6608074467819607,-0.6863444080464778,-0.6863418885255407,0.6863431596865175,-0.6724407690793418,-0.5871805115767402,-0.7678000340092489
2012-01-05,-0.8716089099356306,-0.8715836706486517,-0.8716904254091208,-0.39582640256200735,-0.439219506430935,-0.43922268097001205,0.43922135557320624,-0.6724399442153184,-0.45991379731737797,-0.7591299035655854
2012-01-06,-0.014732285403656384,-0.014732025632369354,-0.014755662986957506,0.0016451637679225485,-0.06853215400762093,-0.06853975478221269,0.06853370232258559,-0.6724392346297421,0.056145450958334855,-0.7183129392820996
2012-01-07,-1.104443355585744,-1.104462184546467,-1.1045723316706697,-1.0582790131118907,-1.0570317604697919,-1.0570435179974933,1.0570293159673227,-0.6724412964003464,-0.9795225452111067,-0.7924727557079786
2012-01-08,-1.5972501530029304,-1.5972584540185182,-1.5972384880909585,-1.786976884716762,-1.6748440145086487,-1.6748267240700547,1.6748400538473271,-0.6724428838157193,-1.7537535616217008,-0.8398778431553456
2012-01-09,-0.8408095753458549,-0.8407686790084072,-0.84098370964768,-1.0582790131118907,-1.0570317604697919,-1.0570211783302879,1.0570330735638531,-0.6724411569757381,-0.9755261120639835,-0.7948888463125013
2012-01-10,-0.9567497914082835,-0.9568425407995256,-0.9568811810835615,-0.7932979688919373,-0.8099068588542492,-0.8099145100266618,0.8099078274314317,-0.6724405206075539,-0.717191698394045,-0.7853340632249253
2012-01-11,-0.42737411817867665,-0.4273849571625987,-0.4272582694105648,-0.528316924671984,-0.5627819572387064,-0.5627979192150168,0.5627832529124961,-0.6724399099433477,-0.5884707417035816,-0.7766438877817774
2012-01-12,-0.9713493461050655,-0.9713365487251739,-0.9714193164219427,-0.9257884910019138,-0.9334693096620205,-0.9334739950115133,0.9334689307698399,-0.6724408633272615,-1.1026137795578626,-0.798460865220626
2012-01-13,-0.12400245523398902,-0.12402577727339406,-0.12385961323668036,-0.2633358804520307,-0.19209460481539228,-0.1920958343702313,0.19209697323282765,-0.6724392159359398,-0.2029502531572083,-0.7510023244413004
2012-01-14,-0.11734460103146614,-0.11732686604725343,-0.1174737033216896,-0.7932979688919373,-0.8099068588542492,-0.8099110716317977,0.8099033749576973,-0.6724409162930344,-0.8515615121970458,-0.8015531404744233
2012-01-15,-1.2826891568697012,-1.28269382262377,-1.2828343275954959,-1.3232600573318438,-1.3041566620853344,-1.3041411811383719,1.304155171002331,-0.6724418665613145,-1.233816789119453,-0.7867158318560517
2012-01-16,-0.658463159695815,-0.6584364952714666,-0.658509730587435,-0.7932979688919373,-0.8099068588542492,-0.8099150742929975,0.809908213811479,-0.6724403593735097,-0.8469609670625668,-0.7882579604830534
2012-01-17,-0.4189963693204395,-0.4190214679954177,-0.41910604398717355,-0.6608074467819607,-0.6863444080464778,-0.6863456668001271,0.6863477820865556,-0.6724399706982049,-0.5877436204880312,-0.7532446917169582
2012-01-18,-0.14463147158248327,-0.14456910503355733,-0.14451191764260451,-0.1308453583420541,-0.19209460481539228,-0.19210290914814734,0.19209916507984784,-0.6724387680635947,-0.06802416428892724,-0.7442765589476262
2012-01-19,-0.44592317428199235,-0.4458983118239314,-0.44573664703691857,-0.39582640256200735,-0.439219506430935,-0.4392290759884823,0.4392232075676192,-0.6724392907111487,-0.3296511249668754,-0.7512174741024333
2012-01-20,-0.3915254076487622,-0.3915356322372547,-0.3919319592425357,-0.1308453583420541,-0.19209460481539228,-0.192070511680995,0.19209640175448567,-0.6724393639285409,-0.07073036730920901,-0.703368723999811
2012-01-21,-0.6224111918337164,-0.6223841730362403,-0.6225040683007895,-0.6608074467819607,-0.6863444080464778,-0.6863420040186504,0.6863431131590777,-0.6724403858563961,-0.5917865237880279,-0.7717635985739693
2012-01-22,-1.2686749389549576,-1.2686464087798641,-1.2687038035282838,-1.4557505794418204,-1.427719112893106,-1.427714135919609,1.427720318182173,-0.6724416250997024,-1.4959426205561905,-0.8280232304602565
2012-01-23,-0.5428812869920989,-0.5429310259480211,-0.5428839999989998,-0.329581141507019,-0.31565705562316365,-0.31565930221746424,0.3156556763622005,-0.6724395648869148,-0.19961943661153828,-0.7501965154620266
2012-01-24,-0.5996722722974837,-0.5996484743293407,-0.5998137075390166,-0.6608074467819607,-0.6863444080464778,-0.6863486234237337,0.6863451816072348,-0.6724400291163369,-0.5898662130589896,-0.7731400218718998
2012-01-25,-0.4804902382010302,-0.48048905342800013,-0.4805194755100554,-0.7932979688919373,-0.8099068588542492,-0.8098954404643605,0.8099022249207513,-0.6724410315714815,-0.7203667032506684,-0.7622368784856713
2012-01-26,-0.2577021272299242,-0.25767920610038253,-0.2576919806040228,0.13413568587789917,0.1785927476079218,0.1785994264816756,-0.1785942606077567,1.3957541925731385,-0.07223244666238561,-0.7112998621291486
2012-01-27,-0.10289460758137814,-0.1029140570455585,-0.10279969755958543,0.0016451637679225485,-0.06853215400762093,-0.06854591881446354,0.06853564737187963,-0.6724382555418502,-0.07173904298040494,-0.7023143570269302
2012-01-28,-1.213746622939715,-1.2137559361874921,-1.213676281920392,-1.3232600573318438,-1.3041566620853344,-1.304151212539894,1.3041547623700303,-0.6724416367833288,-1.3666175518783714,-0.8099720402578819
2012-01-29,-1.551345490584668,-1.5512998630609995,-1.5513142848725203,-1.7207316236617736,-1.6748440145086487,-1.6748268395631642,1.6748400073198868,-0.672442759190371,-1.6235687951157216,-0.8180688837162908
2012-01-30,-1.188474489538607,-1.1885030708380426,-1.1884043831078783,-1.0582790131118907,-1.0570317604697919,-1.0570186506810886,1.0570288678878443,-0.6724413026316138,-0.977253708335517,-0.7853901892234816
2012-01-31,-0.34658060751959296,-0.34659202782915144,-0.3464153672952665,-0.39582640256200735,-0.439219506430935,-0.43923817684552097,0.43921531307477535,-0.6724397245631422,-0.4613530052872551,-0.7587143039096084
2012-02-01,-0.6003383151997592,-0.6002574662589899,-0.6004930596576326,-0.6608074467819607,-0.6863444080464778,-0.6863286497153741,0.6863390227902031,0.36203846099789255,-0.720044145718958,-0.7871367768452245
2012-02-02,-0.09172050164096077,-0.09174920500199203,-0.09179419323800705,-0.1308453583420541,-0.19209460481539228,-0.1920994707532836,0.19209471260611294,1.3966717459204048,-0.33233819321832686,-0.7708816185966546
2012-02-03,-0.6447862773349806,-0.6447544765853503,-0.6445150769439462,-0.6608074467819607,-0.6863444080464778,-0.6863354935070705,0.6863413076921046,-0.6724404068869236,-0.5913969945654116,-0.7545623163497344
2012-02-04,-0.7159232742773949,-0.7159659328923185,-0.7158470493986213,-1.190769535221867,-1.1805942112775634,-1.1805848771637395,1.1805916836383454,0.36224855129426636,-1.2373922573523102,-0.7748852731603438
2012-02-05,-1.1983995348380982,-1.1984093395603348,-1.1983229240396711,-1.5882411015517972,-1.5512815637008772,-1.5512833190258666,1.5512805334533524,-0.6724419210849043,-1.4946469233525403,-0.8182760153776298
2012-02-06,-0.6480598969566329,-0.6480836324674322,-0.6479118375370265,-0.6608074467819607,-0.6863444080464778,-0.6863486234237337,0.6863451816072343,0.36237609599125525,-0.8499172888468444,-0.7726215245519027
2012-02-07,-0.4670524048787782,-0.4669694325897899,-0.46693243313773614,-0.2633358804520307,-0.31565705562316365,-0.3156659216225481,0.31565774481035763,0.36243699183093137,-0.47165707830235826,-0.7573098176123997
2012-02-08,0.13288776850878353,0.1329282175765495,0.13279961717642677,-0.2633358804520307,-0.31565705562316365,-0.3156365962721112,0.3156523344782338,1.3974832991777535,-0.5889053743098693,-0.7753917434806503
2012-02-09,-0.47339307874271364,-0.47346534650604744,-0.4733183430527264,0.06789042482291086,0.05503029680015043,0.05505579705087466,-0.05503452376003913,-0.6724389370867232,0.1846627590376759,-0.7076543448895811
2012-02-10,-0.12616622502511404,-0.12613694929617758,-0.12616941043997432,0.13413568587789917,0.05503029680015043,0.05503320659863135,-0.05503113534863211,-0.6724382539840333,0.0531686276360249,-0.6170843555524526
2012-02-11,-0.8916628205758547,-0.8917210037890484,-0.8916633776964302,-0.528316924671984,-0.5627819572387064,-0.5627892473323852,0.5627843412500105,-0.6724391536232657,-0.46634581318275475,-0.750005419800275
2012-02-12,-1.1131050849481925,-1.1131504694094607,-1.1129962979415078,-0.9257884910019138,-0.9334693096620205,-0.9334622576117723,0.9334723566054922,-0.6724400766297509,-0.8511993183584727,-0.7734006068651973
2012-02-13,-0.5722428317335139,-0.5722844369571076,-0.5720961410994857,-0.6608074467819607,-0.6863444080464778,-0.6863551339353134,0.6863469870742076,-0.6724393203096689,-0.588364133705813,-0.7681020453348143
2012-02-14,-0.44713830186159,-0.4471568951452059,-0.44695948085042714,-0.2633358804520307,-0.31565705562316365,-0.3156401435604784,0.3156570499331528,0.3629190707184997,-0.20477215650369093,-0.7311310482857402
2012-02-15,0.6579732455753925,0.6579604598580259,0.6579388048665584,0.6640977743178057,0.5492801000312358,0.5492783500082747,-0.5492770750045955,-0.6724363986241619,0.6988344990452023,-0.6216612971013964
2012-02-16,-0.6491933123604052,-0.6491798179408005,-0.6492705417742577,-0.528316924671984,-0.5627819572387064,-0.5627755531493864,0.562780080954833,-0.6724396396621237,-0.4627881129495257,-0.7558278239838511
2012-02-17,-0.4954381439078126,-0.49534845651143816,-0.4953293516958834,-0.1308453583420541,-0.19209460481539228,-0.19209605875684485,0.19209718968657138,-0.6724381301375936,-0.07684392595048194,-0.7117181344517236
2012-02-18,-1.0500214947737907,-1.0500183060358377,-1.0500882917576704,-0.9257884910019138,-0.9334693096620205,-0.9334682863520947,0.9334671091194092,-0.6724404528425207,-0.9813307808655678,-0.796921409260222
2012-02-19,-1.0153340622718763,-1.0152651665838623,-1.0154413337082566,-1.190769535221867,-1.1805942112775634,-1.1805878337873459,1.1805890831590242,-0.6724414334882295,-1.1073482680741535,-0.8129520635145665
2012-02-20,-0.9375467821215273,-0.9375171968986609,-0.9373158400674221,-1.0582790131118907,-1.0570317604697919,-1.0570152386846499,1.0570313449683026,-0.6724407153346604,-0.9785125027707087,-0.8052935373782171
2012-02-21,-0.9031193553076283,-0.9031294526044749,-0.903076493289178,-1.190769535221867,-1.1805942112775634,-1.1805910411959906,1.1805936286876393,-0.6724408711163457,-1.1039313450687473,-0.8106361979074659
2012-02-22,-0.5429319137554593,-0.5429310259480211,-0.5430198704227231,-0.9257884910019138,-0.9334693096620205,-0.9334612115741792,0.9334649172723889,-0.6724407371440964,-0.8475104082818361,-0.7496486188094522
2012-02-23,0.021214609330847956,0.0211984982169277,0.02097825845224112,0.531607252207829,0.42571764922346456,0.4256996799680128,-0.42571041568294754,0.3635446370007263,0.31725987318547205,-0.6551337735737888
2012-02-24,0.11385728922932925,0.11384647044754442,0.11364188743145714,0.26662620798787584,0.1785927476079218,0.1785900748395988,-0.17859500909266485,0.3636318085372551,-0.07282152418851766,-0.6851892458007361
2012-02-25,-0.9860307152884095,-0.985992954498729,-0.9860933221840475,-0.5945621857269723,-0.5627819572387064,-0.5627950714849137,0.5627861163730011,0.3636892405711594,-0.8508685602115494,-0.7882766691492389
2012-02-26,-0.983087150106502,-0.9831103926983898,-0.9832400432858605,-1.190769535221867,-1.1805942112775634,-1.1805818050470236,1.1805943306451072,0.36372973835696776,-1.1086261972781755,-0.8152893104544505
2012-02-27,-0.07377831872996359,-0.07372304388437831,-0.07358755645909973,-0.1308453583420541,-0.19209460481539228,-0.1920897792314839,0.19209529116471766,-0.6724381231274177,-0.0722584152772267,-0.6288320615836248
2012-02-28,0.02534508138054287,0.025299043876564935,0.02532611201138322,-0.06460009728706578,-0.06853215400762093,-0.06854899093117978,0.06853300036511824,0.36388934759823344,-0.07337233217698914,-0.694087889238522
2012-02-29,-0.07215568748220078,-0.07213966486729087,-0.07195711137442137,-0.5945621857269723,-0.5627819572387064,-0.5627791004377537,0.5627847964097518,-0.672438733791624,-0.45971561578306436,-0.7285933513510119
2012-03-01,0.1520316080855831,0.15196936524357804,0.1519573469213964,0.46536199115284077,0.42571764922346456,0.4257000462461599,-0.4257175151634432,-0.6724362007814216,0.5783906966430352,-0.6909287973197766
2012-03-02,0.10041962642497324,0.1004080485332878,0.10032658590658436,0.0016451637679225485,-0.06853215400762093,-0.06854271140581922,0.06853110184326429,0.36409071100459905,0.05387388054434076,-0.6856903707878468
2012-03-03,-0.6274708500029912,-0.6274185063213394,-0.6276671444022708,-0.6608074467819607,-0.6863444080464778,-0.6863481680509014,0.6863450582083714,-0.6724391520654489,-0.5922402911631459,-0.7889675534648021
2012-03-04,-1.26108063457048,-1.261135508314192,-1.2610950597997854,-0.9257884910019138,-0.9334693096620205,-0.9334717181473522,0.9334718711017681,-0.6724395718970907,-0.9763420732776745,-0.8013152731472081
2012-03-05,0.12014344852187256,0.12017998651589472,0.11975605649900023,-0.2633358804520307,-0.19209460481539228,-0.19208693810098748,0.19209784511659794,-0.6724375958064132,-0.07293223249389282,-0.7386599500920903
2012-03-06,0.830270393638613,0.8303051759487209,0.8303583725712874,0.46536199115284077,0.42571764922346456,0.42571863403720384,-0.4257160647210686,-0.6724359998230477,0.4450473265108583,-0.7136812080678984
2012-03-07,-0.12225815946733865,-0.12232059987037652,-0.12222916815200202,-0.7932979688919373,-0.8099068588542492,-0.8099081150081915,0.8099059754370186,0.36441624721337607,-0.8486557608732483,-0.7667082497039972
2012-03-08,0.25065932972383564,0.250666657308708,0.2503275336969866,0.929078818537759,0.91996745245455,0.9199583195724672,-0.9199673287345382,1.4014174916426656,0.9571730130227475,-0.6408096169422184
2012-03-09,0.025763668711957725,0.02570503849633121,0.025461982435106334,0.26662620798787584,0.30215519841569316,0.30214578814947024,-0.30215118052241063,0.36454496338863807,0.31434592124646155,-0.7015980823786867
2012-03-10,-0.33998785704981205,-0.3399743155269647,-0.3396218461091069,-0.19709061939704242,-0.19209460481539228,-0.1920995862463933,0.19209466607867262,-0.672437591911871,-0.18690574949302258,-0.7010849303918855
2012-03-11,-0.8569705112621109,-0.8569678643370734,-0.8570164196470164,-1.0582790131118907,-1.0570317604697919,-1.0570147833118178,1.0570312215694395,-0.6724403679415023,-0.9806063931884216,-0.7437420256280416
2012-03-12,0.5628077704554885,0.56279532098486,0.5626936378366018,0.929078818537759,0.7964050016467786,0.7964118424115627,-0.7964104553473237,0.36474923757579275,0.58929614810709,-0.595405020443397
2012-03-13,0.10586898619405835,0.10584837643815224,0.10603314370295834,0.0016451637679225485,0.05503029680015043,0.055023508477225036,-0.055032023415860755,0.3648140630084795,0.05553723866337254,-0.6999410290879743
2012-03-14,0.0977448144991529,0.09768788458085458,0.09760917743212108,0.3991167300978525,0.42571764922346456,0.4257190003153517,-0.42572316420156514,0.3648776273884241,0.18730199036705172,-0.7191254299278683
2012-03-15,0.7821364996089007,0.7821948135064426,0.7822602425732775,0.7965882964277823,0.7964050016467786,0.7964020155978357,-0.7964038413705526,0.36495037977216527,0.45806580316145623,-0.5577284394124712
2012-03-16,0.7309919245533675,0.731039491415918,0.7307653519821887,0.46536199115284077,0.6728425508390072,0.6728612536959563,-0.6728484801251454,0.3650198918968531,0.5725696266110251,-0.6462137488032195
2012-03-17,-0.6356852768203167,-0.6357007965645671,-0.6359552402493853,-0.6608074467819607,-0.6863444080464778,-0.6863326523765736,0.6863438616439849,-0.6724390009572142,-0.5941619686613864,-0.7629290991345336
2012-03-18,-1.3947528190815592,-1.3947889371411808,-1.3946556863196817,-1.0582790131118907,-1.0570317604697919,-1.0570276624434425,1.0570279494766333,-0.6724404092236489,-1.2393549379266156,-0.7370175964676664
2012-03-19,0.7016166019659447,0.7016048814828778,0.7018249517291489,0.46536199115284077,0.42571764922346456,0.42571590180021085,-0.42571888165413363,-0.6724355316990834,0.3144456953982194,-0.6709466055004024
2012-03-20,0.3945699714274891,0.39459175001577856,0.39448605326729175,0.26662620798787584,0.1785927476079218,0.17859920209506205,-0.17859404415401345,-0.6724363316380373,0.18653386607543637,-0.6416835789197394
2012-03-21,0.5127204063559476,0.5126549854437509,0.5128291923301908,0.5978525132628173,0.5492801000312358,0.5492821282828617,-0.5492816974046335,-0.672435114204167,0.4447562046707977,-0.6307924625332016
2012-03-22,-0.2661013613430735,-0.2660832947295407,-0.2661159468748605,0.0016451637679225485,-0.06853215400762093,-0.06853904862434229,0.06852643291578588,-0.6724373621338853,0.05069067507250427,-0.6127412723308271
2012-03-23,0.6896205486108221,0.6896280401997791,0.6891890023228927,0.26662620798787584,0.1785927476079218,0.1785929225697026,-0.17859214563215997,1.4034394016083511,-0.4622086028078088,-0.6809530692430276
2012-03-24,-0.3303613715346512,-0.33035224303850885,-0.33038265729592975,-0.6608074467819607,-0.6863444080464778,-0.6863449606422569,0.6863405126797564,0.3655534698728427,-0.9805913587271978,-0.7877047184972833
2012-03-25,-0.7996174478157198,-0.7996008245641281,-0.7996791008358299,-0.9257884910019138,-0.9334693096620205,-0.9334588192169085,0.9334679041317573,-0.6724396342097647,-0.8497505430041805,-0.7951293863063145
2012-03-26,0.7895540280904633,0.7894621172002546,0.7894613750306068,0.5978525132628173,0.5492801000312358,0.5492758487575008,-0.54927979888278,2.4419549600757122,0.18371422121137512,-0.5736227876703215
2012-03-27,0.7131533994714258,0.7130945292222578,0.7126945856270039,0.730343035372794,0.6728425508390072,0.6728474836174857,-0.67283756842895,2.44216037614262,0.18758354482269718,-0.6074467198003408
2012-03-28,0.8345984788781308,0.8346493183802184,0.8348420965541534,0.3991167300978525,0.30215519841569316,0.3021591424527461,-0.3021552708912845,-0.6724353120469072,0.1857056039389259,-0.5404803855227727
2012-03-29,-0.7269317561853035,-0.7268871881640254,-0.7271242945676462,-0.39582640256200735,-0.439219506430935,-0.4392192689735731,0.43922383265366427,-0.6724371089886467,-0.5873226555737652,-0.7063941825886603
2012-03-30,0.7734237853955109,0.7734253297194946,0.7734286650312705,0.6640977743178057,0.5492801000312358,0.5492984392097433,-0.549283187294187,0.365960518069523,0.43455737288426105,-0.4600411389250726
2012-03-31,-0.18459788237167238,-0.1846001745424913,-0.1844578222172238,0.06789042482291086,0.05503029680015043,0.05506856068938984,-0.05503129819467232,0.36604681099734687,0.05099136429698002,-0.5982059750380208
2012-04-01,-1.227793290410092,-1.2278439494933748,-1.2278068059876035,-0.9257884910019138,-0.9334693096620205,-0.9334804791246685,0.9334638066826204,0.3660861567775927,-0.981282943943492,-0.657043393858005
2012-04-02,0.7206319733598021,0.7205648302259536,0.7207109406266724,0.0016451637679225485,-0.06853215400762093,-0.0685236682419431,0.06853242888677624,-0.6724363160598688,-0.07012215501424669,-0.5447700154124396
2012-04-03,0.6196674233176456,0.6196751672140858,0.6194874749528952,0.8628335574827706,0.7964050016467786,0.796402131090945,-0.7964037948431123,-0.6724331295454967,0.8278342766529068,-0.44521318463979365
2012-04-04,0.8414550716885902,0.8415106274542647,0.8412280064691425,0.26662620798787584,0.1785927476079218,0.1785901903327085,-0.178594962565225,-0.6724355605186952,0.3123887077489649,-0.4827280693415452
2012-04-05,0.322094767088053,0.3221217103875361,0.32233885827027775,0.13413568587789917,0.05503029680015043,0.05503297561241117,-0.05503122840351276,0.3663614393725221,-0.07243472850430567,-0.42456015350434073
2012-04-06,-0.0021092036408925045,-0.0020649934956679006,-0.002391454428147499,0.0016451637679225485,-0.06853215400762093,-0.06851978107385301,0.06852754350555364,-0.6724367631533055,0.05777463984731257,-0.4600157485923923
2012-04-07,-0.1594096778790385,-0.15942850811699502,-0.15945766425215613,-0.2633358804520307,-0.31565705562316365,-0.31565862245801923,0.3156553365095932,-0.6724370622541411,-0.20444003158756544,-0.7103671014864734
2012-04-08,-0.3089554927031881,-0.3090375255007905,-0.30905100077138886,-0.2633358804520307,-0.31565705562316365,-0.31566216974638645,0.3156600519645124,1.4055929743598752,-0.4621552988089245,-0.6269130869663158
2012-04-09,0.3965610747969956,0.39649992472867923,0.39638823919941635,0.46536199115284077,0.42571764922346456,0.4257156774135973,-0.4257186652003899,-0.6724342776565171,0.569111700529554,-0.25888823276556516
2012-04-10,-0.005782551314647798,-0.005840743459491882,-0.005788215021227794,0.06789042482291086,0.05503029680015043,0.055020053583345295,-0.055034469140870096,-0.6724358222319264,0.18364861628967133,-0.449910396185644
2012-04-11,-0.37013468785826537,-0.37013971577558324,-0.370192691446825,-0.4620716636169956,-0.439219506430935,-0.4392199553326246,0.4392164550199931,-0.6724374844225082,-0.4592850834843832,-0.573851300664444
2012-04-12,0.01447905012305976,0.014499586990787936,0.01459234853725108,-0.1308453583420541,-0.19209460481539228,-0.19208437085415106,0.1920929293913936,-0.6724365146815174,-0.33199923445619056,-0.5948678144572145
2012-04-13,1.1289102190693303,1.1289954177106165,1.128865693491137,0.6640977743178057,0.5492801000312358,0.5492709518496529,-0.5492826309878369,0.3669275733840056,0.31161648314974305,-0.33186940322175995
2012-04-14,-0.2259455904302344,-0.22588982737270005,-0.22617004230024287,0.6640977743178057,0.5492801000312358,0.5492652464900366,-0.549287538621313,1.4063818169842384,-0.0781464570001428,-0.5491732336325185
2012-04-15,-0.4391732404155608,-0.43915880113581457,-0.4392148666982054,-0.9257884910019138,-0.9334693096620205,-0.933491747952365,0.9334700342793457,-0.6724383653679383,-0.8506908802152683,-0.6151787442681332
2012-04-16,0.9290951487058396,0.9291242663997806,0.9290003001943237,0.46536199115284077,0.42571764922346456,0.4256989507115209,-0.4257177619611703,-0.6724335470404132,0.5730575632161972,-0.40111151310745996
2012-04-17,0.6902024409313593,0.6901964326674511,0.6905477065601243,0.3991167300978525,0.30215519841569316,0.3021741334583763,-0.3021567911248196,0.36718396822850574,0.31227253236678104,-0.4767546594951864
2012-04-18,0.6104217554199065,0.6104590893453965,0.6101124157159963,0.5978525132628173,0.6728425508390072,0.6728533737660758,-0.672846983155331,-0.6724333203780613,0.7037712694034133,-0.4657713361110203
2012-04-19,0.04830712358385927,0.048278339355324086,0.04869582489177208,0.26662620798787584,0.1785927476079218,0.17859910970057458,-0.17859429095174006,-0.672434792514987,0.18179117694393246,-0.43696800818520004
2012-04-20,0.08343096253733351,0.08343747342706627,0.08361452378863153,0.2003809469328875,0.1785927476079218,0.1785823598998756,-0.17859318744223412,0.36738668537771624,0.18330419045072638,-0.5134730895507569
